cue,target,strength
MAIN,LAND,0.033
MAIN,LOBBY,0.033
MAIN,FIRST,0.027
MAIN,LINE,0.027
MAIN,EVENT,0.022
MAIN,MAN,0.022
MAIN,SAIL,0.022
MAIN,SQUEEZE,0.022
MAIN,CENTER,0.016
MAIN,DISH,0.016
MAIN,ENTRANCE,0.016
MAIN,ONE,0.016
MAIN,POINT,0.016
MAIN,TERMINAL,0.016
MAIN,AUXILIARY,0.011
MAIN,HALL,0.011
MAIN,LION,0.011
MAIN,MAJOR,0.011
MAIN,MINOR,0.011
MAIN,PORT,0.011
MAIN,ROAD,0.011
MAIN,STAY,0.011
MAIN,STREAM,0.011
MAIN,WATER,0.011
MAJOR,MINOR,0.408
MAJOR,PSYCHOLOGY,0.088
MAJOR,IMPORTANT,0.071
MAJOR,ARMY,0.056
MAJOR,GENERAL,0.048
MAJOR,COLONEL,0.032
MAJOR,DAD,0.024
MAJOR,SCHOOL,0.024
MAJOR,MUSIC,0.016
MAJOR,SERGEANT,0.016
MAJORITY,MINORITY,0.372
MAJORITY,MOST,0.155
MAJORITY,RULES,0.122
MAJORITY,GROUP,0.034
MAJORITY,ALL,0.027
MAJORITY,LOT,0.027
MAJORITY,MANY,0.027
MAJORITY,WHITE,0.027
MAJORITY,EVERYONE,0.02
MAJORITY,PEOPLE,0.02
MAJORITY,BLACK,0.014
MAJORITY,MAJOR,0.014
MAJORITY,VOTE,0.014
MAKE,DO,0.194
MAKE,CREATE,0.172
MAKE,DESTROY,0.078
MAKE,UP,0.067
MAKE,HORSE,0.05
MAKE,BREAK,0.039
MAKE,BUILD,0.033
MAKE,CAKE,0.022
MAKE,CONSTRUCT,0.022
MAKE,LOVE,0.022
MAKE,BAKE,0.017
MAKE,PREPARE,0.017
MAKE,PRODUCE,0.017
MAKE,MANUFACTURE,0.011
MAKE UP,FACE,0.136
MAKE UP,COSMETICS,0.076
MAKE UP,GIRL,0.075
MAKE UP,EXAM,0.053
MAKE UP,LIPSTICK,0.045
MAKE UP,REDO,0.045
MAKE UP,PRETTY,0.038
MAKE UP,BLUSH,0.023
MAKE UP,FAKE,0.023
MAKE UP,BEAUTY,0.015
MAKE UP,CLOWN,0.015
MAKE UP,COVER,0.015
MAKE UP,EYE SHADOW,0.015
MAKE UP,HAIR,0.015
MAKE UP,MASCARA,0.015
MAKE UP,PAINT,0.015
MAKE UP,POWDER,0.015
MAKE UP,TEST,0.015
MAKE UP,UGLY,0.015
MAKE UP,UNNECESSARY,0.015
MAKE UP,WOMAN,0.015
MAKER,GOD,0.212
MAKER,CREATOR,0.151
MAKER,DOER,0.082
MAKER,SHOES,0.034
MAKER,BREAD,0.027
MAKER,DRESS,0.027
MAKER,BUILDER,0.021
MAKER,INVENTOR,0.021
MAKER,ARTIST,0.014
MAKER,BAKER,0.014
MAKER,COOK,0.014
MAKER,CREATION,0.014
MAKER,DONUT,0.014
MAKER,GIVER,0.014
MAKER,HOME,0.014
MAKER,ICE,0.014
MAKER,PACE,0.014
MALARIA,DISEASE,0.426
MALARIA,SICK,0.122
MALARIA,MOSQUITO,0.115
MALARIA,SICKNESS,0.061
MALARIA,DEATH,0.047
MALARIA,FLY,0.02
MALARIA,ILLNESS,0.02
MALARIA,VIRUS,0.02
MALARIA,AFRICA,0.014
MALARIA,CHICKEN POX,0.014
MALARIA,FEVER,0.014
MALE,FEMALE,0.648
MALE,MAN,0.131
MALE,BOY,0.041
MALE,SEX,0.014
MALE,STRONG,0.014
MALL,SHOP,0.342
MALL,SHOPPING,0.261
MALL,STORE,0.109
MALL,CLOTHES,0.038
MALL,UNIVERSITY,0.038
MALL,MONEY,0.033
MALL,PEOPLE,0.022
MALL,CROWD,0.011
MALT,SHAKE,0.32
MALT,LIQUOR,0.197
MALT,CHOCOLATE,0.102
MALT,BEER,0.054
MALT,DRINK,0.054
MALT,ICE CREAM,0.041
MALT,MILK,0.034
MALT,BALLS,0.02
MALT,BEVERAGE,0.014
MALT,THICK,0.014
MALT,VINEGAR,0.014
MAMMAL,WHALE,0.212
MAMMAL,ANIMAL,0.199
MAMMAL,HUMAN,0.068
MAMMAL,DOLPHIN,0.062
MAMMAL,HAIR,0.048
MAMMAL,MAN,0.048
MAMMAL,DOG,0.041
MAMMAL,MANATEE,0.041
MAMMAL,FISH,0.034
MAMMAL,CAT,0.027
MAMMAL,ELEPHANT,0.027
MAMMAL,MILK,0.021
MAMMAL,APE,0.014
MAMMAL,HORSE,0.014
MAMMAL,ME,0.014
MAMMAL,PEOPLE,0.014
MAMMAL,REPTILE,0.014
MAMMAL,WARM BLOODED,0.014
MAN,WOMAN,0.66
MAN,BOY,0.093
MAN,HOLE,0.02
MAN,HUMAN,0.013
MAN,LADY,0.013
MAN,MOON,0.013
MAN,MUSCLE,0.013
MAN,STRONG,0.013
MAN,WIFE,0.013
MANAGEMENT,BOSS,0.207
MANAGEMENT,BUSINESS,0.071
MANAGEMENT,CONTROL,0.066
MANAGEMENT,AUTHORITY,0.035
MANAGEMENT,EMPLOYEE,0.035
MANAGEMENT,MANAGER,0.035
MANAGEMENT,SUPERVISOR,0.035
MANAGEMENT,STORE,0.025
MANAGEMENT,TRAINEE,0.025
MANAGEMENT,WORKER,0.025
MANAGEMENT,ADMINISTRATION,0.02
MANAGEMENT,ORGANIZATION,0.02
MANAGEMENT,POWER,0.02
MANAGEMENT,WORK,0.02
MANAGEMENT,JOB,0.015
MANAGEMENT,LABOR,0.015
MANAGEMENT,ORDER,0.015
MANAGEMENT,BRASS,0.01
MANAGEMENT,COUNCIL,0.01
MANAGEMENT,HARD,0.01
MANAGEMENT,OFFICE,0.01
MANAGEMENT,OWN,0.01
MANAGEMENT,RUN,0.01
MANAGEMENT,STAFF,0.01
MANAGEMENT,SUBORDINATES,0.01
MANAGEMENT,TIME,0.01
MANAGEMENT,UPPER,0.01
MANAGER,BOSS,0.284
MANAGER,STORE,0.135
MANAGER,EMPLOYEE,0.061
MANAGER,SUPERVISOR,0.054
MANAGER,ASSISTANT,0.041
MANAGER,LEADER,0.034
MANAGER,JOB,0.027
MANAGER,OWNER,0.027
MANAGER,RESTAURANT,0.027
MANAGER,BASEBALL,0.02
MANAGER,WORKER,0.02
MANAGER,AUTHORITY,0.014
MANAGER,MEAN,0.014
MANAGER,RESPONSIBILITY,0.014
MANAGER,TEAM,0.014
MANAGER,TRAINEE,0.014
MANAGER,WORK,0.014
MANNER,WAY,0.256
MANNER,STYLE,0.097
MANNER,BEHAVIOR,0.077
MANNER,GOOD,0.067
MANNER,POLITE,0.056
MANNER,TABLE,0.056
MANNER,RULE,0.021
MANNER,ACTION,0.015
MANNER,ATTITUDE,0.015
MANNER,ETIQUETTE,0.015
MANNER,HOUSE,0.015
MANNER,APPEARANCE,0.01
MANNER,CHARACTERISTIC,0.01
MANNER,COURTEOUS,0.01
MANNER,DISPOSITION,0.01
MANNER,KIND,0.01
MANNER,MANNERISMS,0.01
MANNER,METHOD,0.01
MANNER,NICE,0.01
MANNER,RUDE,0.01
MANNER,SPEAKING,0.01
MANNERS,POLITE,0.172
MANNERS,ETIQUETTE,0.166
MANNERS,TABLE,0.103
MANNERS,GOOD,0.062
MANNERS,RUDE,0.055
MANNERS,BEHAVIOR,0.048
MANNERS,BAD,0.041
MANNERS,KIND,0.028
MANNERS,PROPER,0.021
MANNERS,CONDUCT,0.014
MANNERS,DINNER,0.014
MANNERS,EATING,0.014
MANNERS,MORALS,0.014
MANNERS,NICE,0.014
MANNERS,RESPECTABLE,0.014
MANSION,HOUSE,0.326
MANSION,RICH,0.167
MANSION,BIG,0.116
MANSION,HOME,0.051
MANSION,MONEY,0.043
MANSION,WEALTH,0.043
MANSION,HUGE,0.036
MANSION,CASTLE,0.029
MANSION,SHACK,0.029
MANSION,HAUNT,0.022
MANSION,DRACULA,0.014
MANSION,MILLIONAIRE,0.014
MANUFACTURE,MAKE,0.275
MANUFACTURE,BUILD,0.107
MANUFACTURE,PRODUCE,0.087
MANUFACTURE,CLOTHES,0.047
MANUFACTURE,GOODS,0.04
MANUFACTURE,PRODUCT,0.04
MANUFACTURE,FURNITURE,0.034
MANUFACTURE,COMPANY,0.027
MANUFACTURE,FACTORY,0.027
MANUFACTURE,MAKER,0.027
MANUFACTURE,STORE,0.02
MANUFACTURE,BUSINESS,0.013
MANUFACTURE,COSMETICS,0.013
MANUFACTURE,PLASTIC,0.013
MANUFACTURER,MAKER,0.227
MANUFACTURER,PRODUCT,0.08
MANUFACTURER,FACTORY,0.053
MANUFACTURER,PRODUCER,0.053
MANUFACTURER,COMPANY,0.047
MANUFACTURER,MAKE,0.047
MANUFACTURER,CLOTHES,0.033
MANUFACTURER,CAR,0.027
MANUFACTURER,CONSUMER,0.027
MANUFACTURER,ASSEMBLE,0.02
MANUFACTURER,BUILDER,0.02
MANUFACTURER,INDUSTRY,0.02
MANUFACTURER,RETAILER,0.02
MANUFACTURER,BUILD,0.013
MANUFACTURER,BUSINESS,0.013
MANUFACTURER,CREATOR,0.013
MANUFACTURER,DISTRIBUTOR,0.013
MANUFACTURER,FORD,0.013
MANUFACTURER,GOOD,0.013
MANUFACTURER,ITEM,0.013
MANUFACTURER,TOYS,0.013
MANUFACTURER,WARRANTY,0.013
MANUFACTURER,WHOLESALE,0.013
MANUFACTURER,WORKER,0.013
MANY,FEW,0.425
MANY,LOT,0.295
MANY,MUCH,0.055
MANY,PEOPLE,0.048
MANY,MORE,0.034
MANY,SEVERAL,0.021
MANY,LESS,0.014
MANY,PLENTY,0.014
MAP,ROAD,0.228
MAP,DIRECTION,0.118
MAP,TRAVEL,0.094
MAP,WORLD,0.063
MAP,GLOBE,0.055
MAP,LOST,0.055
MAP,COUNTRY,0.031
MAP,TRIP,0.031
MAP,ATLAS,0.024
MAP,ROUTE,0.024
MAP,CAR,0.016
MAP,CHART,0.016
MAP,PAPER,0.016
MAP,PLACE,0.016
MAP,STATE,0.016
MAP,WATER,0.016
MAPLE,TREE,0.367
MAPLE,SYRUP,0.357
MAPLE,LEAF,0.112
MAPLE,OAK,0.041
MAPLE,SUGAR,0.031
MAPLE,PANCAKES,0.02
MARBLE,FLOOR,0.131
MARBLE,STONE,0.083
MARBLE,BALL,0.069
MARBLE,GAME,0.062
MARBLE,ROUND,0.062
MARBLE,TABLE,0.048
MARBLE,TILE,0.041
MARBLE,GLASS,0.034
MARBLE,ROCK,0.034
MARBLE,ROLL,0.034
MARBLE,HARD,0.021
MARBLE,STATUE,0.021
MARBLE,CAKE,0.014
MARBLE,COLD,0.014
MARBLE,DESK,0.014
MARBLE,EXPENSIVE,0.014
MARBLE,GRANITE,0.014
MARBLE,PLAY,0.014
MARBLE,SLATE,0.014
MARBLE,SMOOTH,0.014
MARBLE,SWIRL,0.014
MARBLE,WHITE,0.014
MARCH,APRIL,0.223
MARCH,BAND,0.122
MARCH,WALK,0.101
MARCH,MONTH,0.095
MARCH,PARADE,0.054
MARCH,SOLDIERS,0.054
MARCH,ARMY,0.041
MARCH,DIMES,0.02
MARCH,MILITARY,0.02
MARCH,FEBRUARY,0.014
MARCH,JUNE,0.014
MARCH,MAY,0.014
MARCH,ONWARD,0.014
MARCH,SPRING,0.014
MARCH,STEP,0.014
MARE,HORSE,0.74
MARE,COLT,0.021
MARE,NIGHT,0.021
MARE,STALLION,0.021
MARE,RIDE,0.014
MARGARINE,BUTTER,0.856
MARGARINE,PARKAY,0.041
MARGARINE,BREAD,0.014
MARGARINE,OLEO,0.014
MARGIN,PAPER,0.322
MARGIN,ERROR,0.079
MARGIN,SPACE,0.079
MARGIN,BUTTER,0.072
MARGIN,LINE,0.072
MARGIN,TYPEWRITER,0.046
MARGIN,LEFT,0.033
MARGIN,EDGE,0.026
MARGIN,TYPE,0.026
MARGIN,NARROW,0.02
MARGIN,BORDER,0.013
MARGIN,END,0.013
MARGIN,INCH,0.013
MARGIN,OUTSIDE,0.013
MARGIN,PARAGRAPH,0.013
MARGIN,VICTORY,0.013
MARGIN,WRITE,0.013
MARIJUANA,DRUG,0.286
MARIJUANA,POT,0.252
MARIJUANA,SMOKE,0.095
MARIJUANA,HIGH,0.068
MARIJUANA,GREEN,0.034
MARIJUANA,JOINT,0.034
MARIJUANA,WEED,0.027
MARIJUANA,CIGARETTE,0.014
MARIJUANA,COCAINE,0.014
MARIJUANA,REEFER,0.014
MARINE,WATER,0.201
MARINE,BOAT,0.078
MARINE,FISH,0.078
MARINE,OCEAN,0.065
MARINE,ARMY,0.058
MARINE,BIOLOGY,0.058
MARINE,SEA,0.052
MARINE,LIFE,0.032
MARINE,NAVY,0.032
MARINE,ANIMAL,0.026
MARINE,SHIP,0.026
MARINE,BIOLOGIST,0.019
MARINE,CORPS,0.019
MARINE,DOLPHIN,0.019
MARINE,SOLDIER,0.019
MARINE,OFFICER,0.013
MARINE,WHALE,0.013
MARINES,ARMY,0.283
MARINES,NAVY,0.125
MARINES,MILITARY,0.053
MARINES,WATER,0.039
MARINES,AIR FORCE,0.033
MARINES,TOUGH,0.033
MARINES,HAIR,0.026
MARINES,ARMED FORCES,0.02
MARINES,MEN,0.02
MARINES,SEA,0.02
MARINES,SHIP,0.02
MARINES,SOLDIER,0.02
MARINES,FIGHT,0.013
MARINES,GUN,0.013
MARINES,MEAN,0.013
MARINES,SEMPER FI,0.013
MARINES,SERVICE,0.013
MARINES,WAR,0.013
MARK,CHECK,0.143
MARK,WRITE,0.1
MARK,SPOT,0.086
MARK,DOT,0.064
MARK,PEN,0.057
MARK,NAME,0.043
MARK,POINT,0.043
MARK,GRADE,0.036
MARK,PENCIL,0.029
MARK,PAPER,0.021
MARK,SIGN,0.021
MARK,BOY,0.014
MARK,COLOR,0.014
MARK,INK,0.014
MARK,MONEY,0.014
MARK,PLACE,0.014
MARK,SLASH,0.014
MARK,UP,0.014
MARKER,PEN,0.257
MARKER,CRAYON,0.081
MARKER,COLOR,0.061
MARKER,HIGHLIGHTER,0.054
MARKER,MAGIC,0.041
MARKER,DRAW,0.034
MARKER,MARK,0.034
MARKER,PENCIL,0.034
MARKER,WRITE,0.034
MARKER,INK,0.027
MARKER,PERMANENT,0.027
MARKER,POINT,0.027
MARKER,BLACK,0.02
MARKER,PLACE,0.02
MARKER,RED,0.02
MARKER,BUOY,0.014
MARKER,ERASER,0.014
MARKER,MILE,0.014
MARKER,SPOT,0.014
MARKER,YELLOW,0.014
MARKET,STORE,0.236
MARKET,FOOD,0.155
MARKET,PLACE,0.108
MARKET,SHOP,0.108
MARKET,GROCERIES,0.067
MARKET,SUPERMARKET,0.047
MARKET,FRUIT,0.034
MARKET,BUY,0.027
MARKET,BULL,0.014
MARKET,FLEA,0.014
MARKET,MALL,0.014
MARKET,MONEY,0.014
MARKET,PRICE,0.014
MARKET,STOCK,0.014
MAROON,COLOR,0.378
MAROON,RED,0.182
MAROON,ISLAND,0.061
MAROON,STRANDED,0.047
MAROON,ALONE,0.034
MAROON,ABANDON,0.02
MAROON,CAR,0.02
MAROON,PURPLE,0.02
MAROON,BLUE,0.014
MAROON,BROWN,0.014
MAROON,BURGUNDY,0.014
MAROON,COCONUT,0.014
MAROON,COOKIE,0.014
MAROON,DARK,0.014
MARRIAGE,DIVORCE,0.198
MARRIAGE,LOVE,0.119
MARRIAGE,RING,0.048
MARRIAGE,BOND,0.04
MARRIAGE,COMMITMENT,0.04
MARRIAGE,WEDDING,0.04
MARRIAGE,WIFE,0.04
MARRIAGE,UNION,0.032
MARRIAGE,VOWS,0.032
MARRIAGE,CONTRACT,0.024
MARRIAGE,COUNSELOR,0.024
MARRIAGE,COUPLE,0.024
MARRIAGE,HAPPY,0.024
MARRIAGE,LICENSE,0.024
MARRIAGE,FAMILY,0.016
MARRIAGE,HUSBAND,0.016
MARRIAGE,INSTITUTE,0.016
MARRIAGE,TOGETHER,0.016
MARRIAGE,UNITE,0.016
MARROW,BONE,0.777
MARROW,BIRD,0.027
MARROW,BLOOD,0.021
MARROW,SPARROW,0.014
MARRY,DIVORCE,0.189
MARRY,LOVE,0.106
MARRY,WED,0.083
MARRY,HAPPY,0.061
MARRY,HUSBAND,0.061
MARRY,ENGAGE,0.033
MARRY,SINGLE,0.033
MARRY,WIFE,0.033
MARRY,RING,0.028
MARRY,WEDDING,0.022
MARRY,HAPPINESS,0.017
MARRY,MAN,0.017
MARRY,UNITE,0.017
MARRY,CHURCH,0.011
MARRY,COMMITMENT,0.011
MARRY,FAMILY,0.011
MARRY,GROOM,0.011
MARRY,HITCH,0.011
MARRY,JOIN,0.011
MARRY,NEVER,0.011
MARRY,UNION,0.011
MARS,PLANETS,0.346
MARS,JUPITER,0.105
MARS,VENUS,0.098
MARS,CANDY,0.078
MARS,BAR,0.065
MARS,SPACE,0.065
MARS,PLUTO,0.046
MARS,ALIEN,0.039
MARS,EARTH,0.033
MARS,RED,0.026
MARS,SATURN,0.026
MARS,FAR,0.013
MARS,STARS,0.013
MARSH,SWAMP,0.521
MARSH,WET,0.073
MARSH,BOG,0.042
MARSH,WATER,0.042
MARSH,GRASS,0.03
MARSH,MELLOW,0.03
MARSH,MUD,0.03
MARSH,LAND,0.018
MARSH,MUCK,0.018
MARSH,EVERGLADES,0.012
MARSH,FIELD,0.012
MARSH,JUNGLE,0.012
MARSH,WEED,0.012
MARY,VIRGIN,0.164
MARY,JANE,0.137
MARY,JESUS,0.089
MARY,LAMB,0.075
MARY,GIRL,0.055
MARY,MOTHER,0.041
MARY,FRIEND,0.027
MARY,JOSEPH,0.027
MARY,BIBLE,0.021
MARY,DIVORCE,0.021
MARY,JOE,0.021
MARY,KAY,0.014
MARY,MARRY,0.014
MARY,POPPINS,0.014
MARY,TOM,0.014
MASCARA,MAKE UP,0.381
MASCARA,EYES,0.156
MASCARA,EYELASHES,0.068
MASCARA,EYE LINER,0.061
MASCARA,BLACK,0.054
MASCARA,RUN,0.034
MASCARA,LIPSTICK,0.027
MASCARA,COSMETICS,0.02
MASCARA,GIRL,0.014
MASCARA,MAYBELLINE,0.014
MASCARA,WOMAN,0.014
MASH,POTATO,0.393
MASH,SQUASH,0.106
MASH,SMASH,0.089
MASH,TELEVISION,0.078
MASH,CRUSH,0.05
MASH,MUSH,0.044
MASH,SQUISH,0.033
MASH,POUND,0.022
MASH,SMUSH,0.022
MASH,FLAT,0.017
MASH,BEAT,0.011
MASH,FLATTEN,0.011
MASH,HIT,0.011
MASK,FACE,0.194
MASK,HIDE,0.182
MASK,HALLOWEEN,0.133
MASK,COVER,0.121
MASK,COSTUME,0.048
MASK,DISGUISE,0.048
MASK,MAN,0.024
MASK,SKI,0.018
MASK,CROOK,0.012
MASK,ROBBERY,0.012
MASK,SCUBA,0.012
MASK,VEIL,0.012
MASON,BRICK,0.176
MASON,DIXON,0.095
MASON,JAR,0.061
MASON,PERRY,0.041
MASON,HOUSE,0.034
MASON,WORKER,0.034
MASON,CEMENT,0.027
MASON,CONCRETE,0.027
MASON,BLOCK,0.02
MASON,BUILDER,0.02
MASON,CARPENTER,0.02
MASON,LAWYER,0.02
MASON,BRICKLAYER,0.014
MASON,BUILD,0.014
MASON,CHARLES,0.014
MASON,CONTRACTOR,0.014
MASON,MURDER,0.014
MASON,NAME,0.014
MASON,SKILL,0.014
MASON,TELEVISION,0.014
MASS,CHURCH,0.174
MASS,WEIGHT,0.083
MASS,LARGE,0.068
MASS,LOT,0.068
MASS,COMMUNICATION,0.061
MASS,MANY,0.045
MASS,CONFUSION,0.03
MASS,MATTER,0.03
MASS,BUNCH,0.023
MASS,CROWD,0.023
MASS,GROUP,0.023
MASS,HUGE,0.023
MASS,BLOB,0.015
MASS,CHEMISTRY,0.015
MASS,GRAM,0.015
MASS,LAND,0.015
MASS,OBJECT,0.015
MASS,PEOPLE,0.015
MASS,QUALITY,0.015
MASSAGE,RELAX,0.173
MASSAGE,RUB,0.167
MASSAGE,BACK,0.073
MASSAGE,FEET,0.047
MASSAGE,SOOTHE,0.047
MASSAGE,HANDS,0.04
MASSAGE,THERAPIST,0.04
MASSAGE,BODY,0.033
MASSAGE,MUSCLES,0.033
MASSAGE,OIL,0.033
MASSAGE,THERAPY,0.033
MASSAGE,FEEL,0.02
MASSAGE,GOOD,0.02
MASSAGE,MASSEUSE,0.013
MASSAGE,RELIEF,0.013
MASTER,SLAVE,0.144
MASTER,SERVANT,0.108
MASTER,LEADER,0.062
MASTER,BOSS,0.046
MASTER,DOG,0.046
MASTER,TEACHER,0.036
MASTER,GOD,0.026
MASTER,HEAD,0.026
MASTER,RULER,0.026
MASTER,CHIEF,0.021
MASTER,DEGREE,0.021
MASTER,MIND,0.021
MASTER,CONTROL,0.015
MASTER,KING,0.015
MASTER,LOCK,0.015
MASTER,UNIVERSE,0.015
MASTER,BEST,0.01
MASTER,BIG,0.01
MASTER,EXPERT,0.01
MASTER,KARATE,0.01
MASTER,MISTRESS,0.01
MASTER,OBEY,0.01
MASTER,OWNER,0.01
MASTER,POWER,0.01
MASTERY,SKILL,0.078
MASTERY,NOVICE,0.05
MASTERY,EXPERT,0.043
MASTERY,PERFECTION,0.028
MASTERY,SMART,0.028
MASTERY,CONQUER,0.021
MASTERY,CONTROL,0.021
MASTERY,PROFESSIONAL,0.021
MASTERY,SKILLFUL,0.021
MASTERY,AGILE,0.014
MASTERY,BOOK,0.014
MASTERY,COMPLETE,0.014
MASTERY,CONQUEROR,0.014
MASTERY,COPY,0.014
MASTERY,GOOD,0.014
MASTERY,GREAT,0.014
MASTERY,KNOW,0.014
MASTERY,STUDY,0.014
MASTERY,UNDERSTANDING,0.014
MASTERY,WIZARD,0.014
MAT,DOOR,0.297
MAT,FLOOR,0.169
MAT,RUG,0.135
MAT,WELCOME,0.095
MAT,WRESTLING,0.041
MAT,FEET,0.034
MAT,AEROBICS,0.02
MAT,PLACE,0.02
MAT,CARPET,0.014
MAT,GYM,0.014
MAT,GYMNASTICS,0.014
MAT,PAD,0.014
MATCH,FIRE,0.245
MATCH,LIGHT,0.184
MATCH,TENNIS,0.082
MATCH,MAKER,0.041
MATCH,BOX,0.034
MATCH,GAME,0.034
MATCH,SAME,0.034
MATCH,CIGARETTE,0.027
MATCH,MIX,0.027
MATCH,STICK,0.027
MATCH,CONNECT,0.02
MATCH,FLAME,0.02
MATCH,TOGETHER,0.02
MATCH,BOOK,0.014
MATCH,BURN,0.014
MATCH,CLOTHES,0.014
MATCH,POINT,0.014
MATCH,SET,0.014
MATE,FRIEND,0.181
MATE,SPOUSE,0.097
MATE,LOVER,0.056
MATE,SEX,0.056
MATE,MAN,0.049
MATE,ROOM,0.049
MATE,GIRL,0.042
MATE,COMPANION,0.035
MATE,HUSBAND,0.035
MATE,WIFE,0.028
MATE,BOY,0.021
MATE,PARTNER,0.021
MATE,PLAY,0.021
MATE,SHIP,0.021
MATE,DESTINY,0.014
MATE,FEMALE,0.014
MATE,FIRST,0.014
MATE,LOVE,0.014
MATE,MARRIAGE,0.014
MATERIAL,CLOTH,0.15
MATERIAL,CLOTHES,0.095
MATERIAL,GIRL,0.095
MATERIAL,FABRIC,0.082
MATERIAL,SEW,0.054
MATERIAL,OBJECT,0.041
MATERIAL,THING,0.041
MATERIAL,PAPER,0.034
MATERIAL,POSSESS,0.027
MATERIAL,WORLD,0.027
MATERIAL,GOODS,0.02
MATERIAL,STUFF,0.02
MATERIAL,MONEY,0.014
MATERIAL,SILK,0.014
MATERIAL,SUPPLY,0.014
MATERIAL,WITNESS,0.014
MATERIAL,WORK,0.014
MATH,NUMBER,0.182
MATH,HARD,0.103
MATH,PROBLEM,0.085
MATH,CALCULUS,0.079
MATH,ALGEBRA,0.061
MATH,ARITHMETIC,0.048
MATH,ADD,0.042
MATH,SCIENCE,0.042
MATH,ENGLISH,0.036
MATH,WORK,0.036
MATH,CLASS,0.018
MATH,FIGURE,0.018
MATH,SCHOOL,0.018
MATH,YUCK,0.018
MATH,BOOK,0.012
MATH,CALCULATOR,0.012
MATH,EQUATION,0.012
MATH,TEST,0.012
MATH,THINK,0.012
MATTER,ATOM,0.079
MATTER,FACT,0.071
MATTER,SPACE,0.057
MATTER,SUBSTANCE,0.057
MATTER,GRAY,0.05
MATTER,ANTIMATTER,0.043
MATTER,IMPORTANT,0.043
MATTER,STUFF,0.036
MATTER,EARTH,0.029
MATTER,MASS,0.029
MATTER,THING,0.029
MATTER,BRAIN,0.021
MATTER,CONCERN,0.021
MATTER,ISSUE,0.021
MATTER,MIND,0.021
MATTER,PROBLEM,0.021
MATTER,SOLID,0.021
MATTER,SUBJECT,0.021
MATTER,WEIGHT,0.021
MATTER,CHEMISTRY,0.014
MATTER,DOESN'T,0.014
MATTER,ELEMENT,0.014
MATTER,INERTIA,0.014
MATTER,SCIENCE,0.014
MATTER,UNIVERSE,0.014
MATTRESS,BED,0.539
MATTRESS,SLEEP,0.092
MATTRESS,PAD,0.066
MATTRESS,SEX,0.053
MATTRESS,SOFT,0.026
MATTRESS,BACK,0.013
MATTRESS,COMFORT,0.013
MATTRESS,JUMP,0.013
MATTRESS,UNCOMFORTABLE,0.013
MATTRESS,WATER,0.013
MATURE,OLD,0.271
MATURE,ADULT,0.167
MATURE,GROWN,0.118
MATURE,AGE,0.062
MATURE,IMMATURE,0.042
MATURE,SMART,0.028
MATURE,MAN,0.021
MATURE,RESPONSIBLE,0.021
MATURE,WISE,0.021
MATURE,CHILD,0.014
MATURE,CHILDISH,0.014
MATURE,INFANTILE,0.014
MATURE,SOPHISTICATED,0.014
MATURE,WOMAN,0.014
MATURE,YOUNG,0.014
MAXIMUM,MINIMUM,0.454
MAXIMUM,MOST,0.138
MAXIMUM,OVERDRIVE,0.039
MAXIMUM,CAPACITY,0.033
MAXIMUM,FULL,0.026
MAXIMUM,HIGHEST,0.026
MAXIMUM,LARGE,0.026
MAXIMUM,LIMIT,0.026
MAXIMUM,LOTS,0.02
MAXIMUM,BIG,0.013
MAXIMUM,EXTREME,0.013
MAXIMUM,OVERLOAD,0.013
MAXIMUM,SECURITY,0.013
MAXIMUM,TOP,0.013
MAYBE,NOT,0.182
MAYBE,POSSIBLE,0.143
MAYBE,YES,0.091
MAYBE,NO,0.071
MAYBE,SO,0.032
MAYBE,MIGHT,0.026
MAYBE,NEVER,0.026
MAYBE,PERHAPS,0.026
MAYBE,PROBABLY,0.026
MAYBE,QUESTION,0.026
MAYBE,SOMETIME,0.026
MAYBE,UNCERTAIN,0.026
MAYBE,DOUBT,0.019
MAYBE,SURE,0.019
MAYBE,COULD BE,0.013
MAYBE,IF,0.013
MAYBE,KINDA,0.013
MAYBE,LATER,0.013
MAYBE,MAYBE NOT,0.013
MAYBE,NOT SURE,0.013
MAYBE,SOMEDAY,0.013
MAYBE,UNDECIDED,0.013
MAYBE,UNSURE,0.013
MAYONNAISE,MUSTARD,0.224
MAYONNAISE,SANDWICH,0.163
MAYONNAISE,WHITE,0.102
MAYONNAISE,FAT,0.054
MAYONNAISE,KETCHUP,0.054
MAYONNAISE,BREAD,0.041
MAYONNAISE,JAR,0.041
MAYONNAISE,DRESSING,0.034
MAYONNAISE,CONDIMENT,0.027
MAYONNAISE,CREAMY,0.02
MAYONNAISE,FATTENING,0.02
MAYONNAISE,NASTY,0.02
MAYONNAISE,TUNA,0.02
MAYONNAISE,EGG,0.014
MAYONNAISE,FOOD,0.014
MAYONNAISE,GOOD,0.014
MAYONNAISE,SMELL,0.014
MAYOR,CITY,0.162
MAYOR,GOVERNOR,0.088
MAYOR,TOWN,0.074
MAYOR,LEADER,0.068
MAYOR,GOVERNMENT,0.047
MAYOR,OFFICIAL,0.034
MAYOR,POLITICIAN,0.034
MAYOR,POLITICS,0.034
MAYOR,SENATOR,0.034
MAYOR,ELECT,0.027
MAYOR,MAN,0.027
MAYOR,OLD,0.027
MAYOR,CHIEF,0.02
MAYOR,OFFICE,0.02
MAYOR,PERSON,0.02
